client id	R	F	M	RFM Score	cluster id
20504	3	5	5	13	2
20510	5	5	4	14	2
20514	4	4	3	11	1
20515	3	5	3	11	1
20517	4	1	1	6	4
20525	4	1	3	8	4
20526	3	5	4	12	1
20527	4	1	1	6	4
20530	4	4	5	13	2
20532	5	5	4	14	2
20536	5	5	5	15	2
20537	5	4	3	12	2
20544	1	1	3	5	3
20546	3	1	1	5	4
20548	1	1	1	3	3
20551	5	5	4	14	2
20552	3	1	5	9	4
20556	1	4	1	6	1
20557	3	5	4	12	1
20561	4	4	1	9	1
20571	3	4	3	10	1
20577	5	5	4	14	2
20578	4	4	3	11	1
20579	4	1	3	8	4
20585	5	4	4	13	2
20586	1	4	4	9	1
20592	4	1	1	6	4
20593	3	1	4	8	4
20594	4	5	5	14	2
20596	3	4	4	11	1
20600	5	5	4	14	2
20607	5	5	3	13	2
20611	1	1	1	3	3
20617	4	4	3	11	1
20619	1	1	3	5	3
20621	5	1	4	10	4
20622	3	4	3	10	1
20624	1	1	1	3	3
20628	5	5	4	14	2
20630	1	4	3	8	1
20633	5	1	1	7	4
20635	4	4	5	13	2
20638	1	1	3	5	3
20644	4	4	4	12	2
20646	3	1	3	7	4
20648	5	4	5	14	2
20652	5	4	1	10	1
20656	5	5	5	15	2
20658	1	1	3	5	3
20660	5	4	3	12	2
20667	1	1	4	6	3
20668	4	5	5	14	2
20670	3	1	1	5	4
20676	1	4	4	9	1
20684	4	1	3	8	4
20690	4	4	3	11	1
20691	5	4	4	13	2
20692	4	1	1	6	4
20695	4	5	5	14	2
20704	5	5	5	15	2
20705	4	4	4	12	2
20709	5	5	5	15	2
20710	1	1	1	3	3
20714	4	1	3	8	4
20716	5	5	5	15	2
20721	5	4	1	10	1
20722	3	1	3	7	4
20723	4	4	1	9	1
20725	5	4	3	12	2
20732	5	5	5	15	2
20733	5	1	1	7	4
20736	3	1	3	7	4
20739	3	4	3	10	1
20740	3	5	5	13	2
20742	1	1	1	3	3
20746	5	5	3	13	2
20748	5	5	4	14	2
20750	3	4	4	11	1
20754	5	5	4	14	2
20759	3	1	5	9	4
20761	3	1	1	5	4
20763	5	1	3	9	4
20771	3	1	1	5	4
20774	5	1	1	7	4
20775	5	1	1	7	4
20776	5	5	4	14	2
20777	1	4	5	10	1
20778	3	1	1	5	4
20779	3	1	1	5	4
20783	4	5	5	14	2
20784	4	4	4	12	2
20786	5	5	4	14	2
20789	5	5	5	15	2
20792	3	1	3	7	4
20793	4	5	4	13	2
20797	5	5	5	15	2
20800	1	4	5	10	1
20801	3	4	3	10	1
20803	5	4	4	13	2
20809	4	1	1	6	4
20811	3	4	3	10	1
20813	1	1	4	6	3
20815	5	4	5	14	2
20818	1	1	3	5	3
20822	3	5	5	13	2
20823	1	4	3	8	1
20824	4	5	5	14	2
20827	1	1	3	5	3
20831	4	5	5	14	2
20832	5	5	4	14	2
20834	4	5	4	13	2
20835	4	5	5	14	2
20836	1	1	1	3	3
20840	1	1	4	6	3
20850	3	4	4	11	1
20852	1	4	5	10	1
20853	1	4	4	9	1
20854	5	5	3	13	2
20856	5	4	3	12	2
20858	4	4	3	11	1
20867	4	5	5	14	2
20868	5	5	4	14	2
20873	5	5	5	15	2
20880	4	5	4	13	2
20892	5	4	5	14	2
20898	4	1	4	9	4
20914	4	5	5	14	2
20915	1	1	4	6	3
20917	4	5	5	14	2
20919	1	1	3	5	3
20920	4	4	4	12	2
20922	5	5	5	15	2
20925	3	1	1	5	4
20926	3	1	4	8	4
20928	5	1	1	7	4
20929	3	1	4	8	4
20931	4	1	3	8	4
20932	1	1	1	3	3
20935	5	1	1	7	4
20941	5	5	5	15	2
20942	4	5	4	13	2
20944	4	5	5	14	2
20945	3	4	5	12	1
20948	1	1	1	3	3
20950	3	1	4	8	4
20956	3	1	3	7	4
20959	5	5	4	14	2
20960	4	5	3	12	1
20961	4	5	4	13	2
20963	4	5	4	13	2
20964	5	5	5	15	2
20965	3	1	1	5	4
20967	3	4	4	11	1
20974	5	5	5	15	2
20976	5	5	5	15	2
20979	4	1	1	6	4
20980	5	4	4	13	2
20981	5	5	5	15	2
20982	4	1	1	6	4
20983	3	1	1	5	4
20985	5	5	5	15	2
20990	4	5	3	12	1
20993	4	1	3	8	4
20994	3	4	4	11	1
20997	4	4	4	12	2
20998	1	1	3	5	3
21001	3	4	3	10	1
21004	3	5	5	13	2
21008	3	1	1	5	4
21009	1	1	1	3	3
21021	3	1	1	5	4
21023	3	4	3	10	1
21029	5	5	5	15	2
21032	3	4	1	8	1
21034	5	5	4	14	2
21035	3	1	3	7	4
21036	4	4	1	9	1
21037	1	1	1	3	3
21039	3	1	3	7	4
21042	3	5	4	12	1
21044	4	1	3	8	4
21046	4	1	1	6	4
21051	5	1	1	7	4
21052	3	4	5	12	1
21054	4	5	4	13	2
21059	5	5	4	14	2
21060	4	1	1	6	4
21064	1	1	1	3	3
21067	4	4	1	9	1
21068	5	1	1	7	4
21069	5	5	3	13	2
21072	4	5	3	12	1
21082	3	5	4	12	1
21084	3	1	1	5	4
21086	4	5	4	13	2
21089	5	4	4	13	2
21090	3	1	3	7	4
21092	4	5	5	14	2
21098	5	5	5	15	2
21101	1	1	3	5	3
21105	3	4	1	8	1
21106	3	1	4	8	4
21109	5	5	3	13	2
21113	1	1	4	6	3
21114	3	1	1	5	4
21116	1	1	1	3	3
21120	5	5	5	15	2
21121	5	1	3	9	4
21122	5	5	5	15	2
21126	4	4	3	11	1
21128	1	4	1	6	1
21130	1	1	4	6	3
21132	5	5	5	15	2
21138	1	1	1	3	3
21139	1	4	4	9	1
21140	1	5	4	10	1
21141	3	4	3	10	1
21143	3	4	5	12	1
21144	3	1	3	7	4
21147	5	1	3	9	4
21149	1	1	1	3	3
21153	5	5	5	15	2
21161	4	1	3	8	4
21168	1	5	3	9	1
21171	1	5	5	11	1
21174	5	1	3	9	4
21176	5	5	5	15	2
21182	5	1	1	7	4
21187	1	4	4	9	1
21188	4	4	3	11	1
21191	4	1	1	6	4
21192	4	1	5	10	4
21196	4	4	4	12	2
21198	1	1	3	5	3
21199	5	4	3	12	2
21203	5	1	1	7	4
21204	5	1	4	10	4
21206	5	1	1	7	4
21207	4	4	3	11	1
21212	3	1	1	5	4
21214	5	4	3	12	2
21216	5	5	5	15	2
21220	5	5	4	14	2
21223	5	5	4	14	2
21226	3	5	4	12	1
21229	5	5	5	15	2
21230	3	5	5	13	2
21231	5	1	1	7	4
21232	4	1	1	6	4
21234	5	5	5	15	2
21237	5	5	5	15	2
21239	5	5	4	14	2
21240	4	5	4	13	2
21243	1	1	1	3	3
21244	3	4	3	10	1
21246	4	4	1	9	1
21249	5	4	3	12	2
21250	5	5	5	15	2
21254	5	5	5	15	2
21260	1	1	1	3	3
21272	5	5	4	14	2
21281	5	5	5	15	2
21283	3	1	1	5	4
21286	3	4	4	11	1
21290	1	1	1	3	3
21294	3	4	3	10	1
21302	1	4	3	8	1
21303	4	1	1	6	4
21304	4	4	4	12	2
21306	1	1	3	5	3
21307	1	1	1	3	3
21310	1	1	4	6	3
21312	4	4	3	11	1
21317	4	1	3	8	4
21318	5	5	5	15	2
21321	5	5	5	15	2
21331	1	1	3	5	3
21332	5	4	1	10	1
21337	4	5	4	13	2
21340	1	1	3	5	3
21342	4	1	1	6	4
21343	3	1	1	5	4
21345	5	5	5	15	2
21350	1	1	5	7	3
21356	4	1	1	6	4
21362	4	4	3	11	1
21365	5	5	5	15	2
21368	5	1	1	7	4
21370	1	4	1	6	1
21376	1	1	1	3	3
21377	5	4	4	13	2
21378	5	1	1	7	4
21381	3	4	4	11	1
21383	1	4	3	8	1
21385	3	1	1	5	4
21392	1	5	4	10	1
21393	5	4	3	12	2
21395	3	1	1	5	4
21397	4	1	4	9	4
21400	5	5	3	13	2
21401	5	5	3	13	2
21402	4	1	3	8	4
21404	1	1	4	6	3
21406	1	1	4	6	3
21411	3	4	3	10	1
21421	5	5	5	15	2
21429	5	1	1	7	4
21432	5	1	1	7	4
21433	3	4	4	11	1
21435	4	1	3	8	4
21438	1	1	1	3	3
21439	5	5	4	14	2
21441	5	4	4	13	2
21443	4	4	3	11	1
21445	3	1	1	5	4
21446	5	5	5	15	2
21447	5	5	5	15	2
21448	3	5	5	13	2
21458	3	5	4	12	1
21459	5	5	5	15	2
21461	5	4	5	14	2
21464	1	1	4	6	3
21465	1	4	4	9	1
21466	4	1	4	9	4
21467	4	1	1	6	4
21473	3	1	3	7	4
21474	4	5	3	12	1
21475	5	5	5	15	2
21483	5	1	1	7	4
21486	1	1	1	3	3
21490	5	5	4	14	2
21491	1	1	1	3	3
21502	5	1	1	7	4
21505	5	1	1	7	4
21509	5	1	1	7	4
21510	5	5	3	13	2
21523	3	1	3	7	4
21527	3	5	4	12	1
21529	4	5	5	14	2
21531	3	5	4	12	1
21532	5	5	3	13	2
21534	5	4	3	12	2
21536	4	4	4	12	2
21550	4	1	1	6	4
21553	4	5	5	14	2
21555	3	4	1	8	1
21556	3	1	1	5	4
21561	1	4	3	8	1
21564	1	4	5	10	1
21565	5	5	4	14	2
21573	5	5	3	13	2
21579	4	4	5	13	2
21583	4	4	4	12	2
21585	5	5	5	15	2
21591	3	1	3	7	4
21592	4	5	5	14	2
21594	1	1	1	3	3
21597	5	1	3	9	4
21600	4	1	4	9	4
21601	1	1	1	3	3
21603	4	5	5	14	2
21606	4	5	4	13	2
21609	1	1	3	5	3
21611	3	1	1	5	4
21614	1	1	3	5	3
21615	1	4	3	8	1
21618	3	4	3	10	1
21619	5	5	5	15	2
21623	5	1	3	9	4
21628	4	5	5	14	2
21633	3	1	1	5	4
21634	5	1	1	7	4
21638	3	5	4	12	1
21640	3	1	1	5	4
21641	4	4	1	9	1
21644	4	4	4	12	2
21653	5	5	5	15	2
21655	1	4	4	9	1
21660	3	4	4	11	1
21662	3	1	1	5	4
21663	4	4	5	13	2
21666	4	4	5	13	2
21670	1	1	1	3	3
21671	5	5	5	15	2
21673	5	5	5	15	2
21675	4	1	1	6	4
21676	3	4	3	10	1
21680	5	5	5	15	2
21682	3	1	3	7	4
21685	4	5	5	14	2
21687	4	4	3	11	1
21693	4	5	5	14	2
21694	5	5	5	15	2
21695	4	4	3	11	1
21697	1	1	3	5	3
21698	3	4	3	10	1
21700	4	4	3	11	1
21701	4	1	1	6	4
21704	4	5	4	13	2
21710	5	5	3	13	2
21714	4	4	4	12	2
21717	5	1	4	10	4
21718	4	5	3	12	1
21730	5	5	5	15	2
21738	3	5	4	12	1
21739	5	5	5	15	2
21740	1	4	4	9	1
21743	1	1	3	5	3
21747	5	1	4	10	4
21749	5	5	4	14	2
21758	3	4	4	11	1
21759	4	5	5	14	2
21761	4	5	5	14	2
21763	1	4	4	9	1
21764	4	1	1	6	4
21765	4	5	5	14	2
21768	5	5	5	15	2
21770	5	5	5	15	2
21772	4	5	3	12	1
21781	4	5	5	14	2
21783	1	4	4	9	1
21789	5	5	5	15	2
21791	1	1	3	5	3
21794	1	1	1	3	3
21797	4	4	3	11	1
21800	3	1	1	5	4
21804	5	4	5	14	2
21810	5	4	3	12	2
21813	1	1	3	5	3
21814	3	1	3	7	4
21816	5	4	4	13	2
21817	3	5	5	13	2
21822	4	1	1	6	4
21823	1	1	1	3	3
21825	5	1	1	7	4
21826	3	5	4	12	1
21827	4	5	3	12	1
21833	4	4	1	9	1
21834	3	4	5	12	1
21837	5	5	5	15	2
21838	5	5	5	15	2
21840	3	5	4	12	1
21843	5	5	3	13	2
21846	4	5	4	13	2
21847	5	5	5	15	2
21850	1	1	1	3	3
21853	3	5	3	11	1
21856	4	1	1	6	4
21857	5	5	4	14	2
21858	5	5	4	14	2
21861	4	1	3	8	4
21872	4	1	3	8	4
21877	3	1	1	5	4
21878	5	5	5	15	2
21883	3	5	4	12	1
21885	4	4	4	12	2
21887	4	5	4	13	2
21891	4	4	4	12	2
21892	5	5	5	15	2
21893	5	1	4	10	4
21895	1	1	4	6	3
21896	1	1	3	5	3
21897	1	1	1	3	3
21900	5	5	4	14	2
21902	3	1	1	5	4
21905	4	5	5	14	2
21907	3	1	4	8	4
21909	4	1	1	6	4
21911	3	1	3	7	4
21912	4	1	1	6	4
21920	1	1	3	5	3
21921	5	1	1	7	4
21922	5	5	5	15	2
21923	3	1	1	5	4
21927	4	5	4	13	2
21933	1	5	3	9	1
21934	5	5	5	15	2
21935	3	4	4	11	1
21939	3	1	1	5	4
21944	5	4	3	12	2
21950	5	5	5	15	2
21954	4	1	4	9	4
21956	3	4	5	12	1
21962	5	4	3	12	2
21963	4	4	3	11	1
21977	1	4	3	8	1
21980	1	4	4	9	1
21981	4	1	1	6	4
21984	1	4	3	8	1
21985	3	5	4	12	1
21990	3	5	5	13	2
21996	1	1	3	5	3
22002	1	1	1	3	3
22006	1	1	3	5	3
22008	3	4	4	11	1
22009	4	5	5	14	2
22013	5	5	5	15	2
22017	5	1	1	7	4
22018	4	1	3	8	4
22019	5	5	5	15	2
22021	1	1	4	6	3
22028	4	4	4	12	2
22035	4	1	5	10	4
22036	5	5	5	15	2
22041	1	1	3	5	3
22044	1	1	4	6	3
22047	3	1	1	5	4
22049	3	1	1	5	4
22050	1	1	1	3	3
22056	1	1	3	5	3
22057	4	5	3	12	1
22058	1	1	3	5	3
22059	5	4	4	13	2
22060	5	5	3	13	2
22061	5	5	5	15	2
22067	1	1	4	6	3
22068	5	1	5	11	4
22073	3	1	3	7	4
22078	1	1	1	3	3
22079	3	4	5	12	1
22080	1	1	4	6	3
22083	1	1	1	3	3
22085	5	5	5	15	2
22089	3	1	3	7	4
22096	4	5	4	13	2
22097	1	1	1	3	3
22099	1	4	5	10	1
22101	1	1	1	3	3
22106	4	4	4	12	2
22112	4	4	5	13	2
22113	3	4	3	10	1
22120	5	1	1	7	4
22132	1	1	1	3	3
22134	4	1	1	6	4
22138	3	4	4	11	1
22144	3	4	5	12	1
22149	5	5	4	14	2
22152	3	5	5	13	2
22156	1	1	1	3	3
22160	3	4	4	11	1
22163	4	1	1	6	4
22168	5	1	1	7	4
22172	4	1	1	6	4
22181	3	4	5	12	1
22182	4	4	4	12	2
22184	1	1	1	3	3
22189	5	5	3	13	2
22191	3	1	1	5	4
22195	1	1	1	3	3
22201	1	1	3	5	3
22210	3	1	3	7	4
22212	1	1	1	3	3
22213	3	1	1	5	4
22216	1	1	1	3	3
22220	5	5	4	14	2
22221	1	1	5	7	3
22222	5	1	1	7	4
22224	1	1	3	5	3
22225	4	1	1	6	4
22227	5	4	5	14	2
22228	4	5	5	14	2
22229	5	5	4	14	2
22230	4	1	4	9	4
22232	4	5	4	13	2
22233	1	4	4	9	1
22234	1	4	3	8	1
22238	5	5	5	15	2
22245	4	1	1	6	4
22250	4	1	4	9	4
22257	4	1	3	8	4
22258	5	4	3	12	2
22260	1	1	1	3	3
22263	3	1	3	7	4
22264	5	4	5	14	2
22265	4	1	3	8	4
22268	5	5	5	15	2
22269	3	5	5	13	2
22271	4	1	1	6	4
22274	4	5	5	14	2
22275	3	1	3	7	4
22278	4	4	3	11	1
22279	4	1	5	10	4
22283	4	4	4	12	2
22287	4	5	4	13	2
22288	4	1	1	6	4
22296	3	4	4	11	1
22297	5	5	4	14	2
22299	5	4	3	12	2
22302	4	5	5	14	2
22305	5	1	1	7	4
22306	5	5	5	15	2
22308	4	5	5	14	2
22313	4	4	4	12	2
22314	4	5	5	14	2
22315	3	4	4	11	1
22319	5	5	5	15	2
22323	1	1	3	5	3
22329	3	5	4	12	1
22331	1	1	1	3	3
22332	5	5	5	15	2
22336	1	1	3	5	3
22340	1	1	1	3	3
22341	3	5	4	12	1
22348	5	5	5	15	2
22349	5	4	5	14	2
22354	4	4	3	11	1
22355	5	5	5	15	2
22356	4	5	5	14	2
22357	4	4	3	11	1
22369	5	5	4	14	2
22372	5	4	4	13	2
22376	4	5	4	13	2
22383	5	1	3	9	4
22384	4	5	3	12	1
22386	1	4	4	9	1
22393	5	5	4	14	2
22394	5	1	1	7	4
22395	4	5	5	14	2
22396	1	1	1	3	3
22397	4	1	1	6	4
22407	5	5	3	13	2
22408	3	5	3	11	1
22411	3	1	3	7	4
22412	1	4	4	9	1
22413	3	4	4	11	1
22419	1	1	3	5	3
22420	3	5	3	11	1
22421	3	4	3	10	1
22422	3	1	3	7	4
22425	3	1	1	5	4
22427	5	5	5	15	2
22432	3	4	3	10	1
22434	1	1	1	3	3
22435	4	5	5	14	2
22436	5	4	5	14	2
22437	5	1	1	7	4
22443	5	4	4	13	2
22444	4	5	5	14	2
22448	5	5	5	15	2
22451	5	5	5	15	2
22455	4	1	1	6	4
22461	5	5	5	15	2
22463	1	4	4	9	1
22466	3	1	1	5	4
22467	4	5	4	13	2
22470	3	4	4	11	1
22471	1	1	3	5	3
22472	1	1	4	6	3
22473	5	5	4	14	2
22477	5	1	3	9	4
22479	4	1	3	8	4
22482	5	4	3	12	2
22486	1	1	3	5	3
22487	3	4	5	12	1
22489	1	1	3	5	3
22492	4	5	5	14	2
22493	5	4	3	12	2
22494	1	1	1	3	3
22495	3	5	4	12	1
22504	1	4	1	6	1
22506	4	5	5	14	2
22508	5	4	4	13	2
22512	3	1	3	7	4
22513	4	1	4	9	4
22516	4	1	1	6	4
22519	1	1	3	5	3
22524	5	5	4	14	2
22530	1	1	1	3	3
22532	1	4	3	8	1
22535	3	1	3	7	4
22540	1	1	1	3	3
22541	4	1	4	9	4
22547	4	4	3	11	1
22549	5	5	5	15	2
22550	4	4	4	12	2
22558	5	5	5	15	2
22563	4	5	4	13	2
22568	4	5	5	14	2
22573	1	1	3	5	3
22575	3	5	4	12	1
22578	5	5	4	14	2
22581	3	1	5	9	4
22586	5	5	5	15	2
22590	5	5	5	15	2
22592	1	1	1	3	3
22594	4	5	5	14	2
22596	5	5	5	15	2
22607	3	5	5	13	2
22610	3	1	1	5	4
22613	5	5	5	15	2
22616	3	5	4	12	1
22621	5	4	1	10	1
22622	1	4	4	9	1
22624	4	5	5	14	2
22629	4	5	3	12	1
22634	5	4	4	13	2
22637	4	5	5	14	2
22641	5	4	4	13	2
22645	4	5	3	12	1
22649	5	5	5	15	2
22650	1	1	3	5	3
22652	4	4	4	12	2
22653	5	1	4	10	4
22655	1	1	1	3	3
22656	3	4	4	11	1
22659	4	1	1	6	4
22664	5	5	5	15	2
22665	4	5	5	14	2
22666	5	4	5	14	2
22670	5	4	5	14	2
22675	5	1	1	7	4
22676	4	5	5	14	2
22680	4	4	3	11	1
22685	4	5	5	14	2
22686	1	1	4	6	3
22691	1	1	1	3	3
22694	1	4	1	6	1
22699	5	5	4	14	2
22706	1	1	1	3	3
22707	5	5	5	15	2
22708	4	1	3	8	4
22709	4	1	4	9	4
22710	5	4	3	12	2
22711	3	1	3	7	4
22712	3	1	1	5	4
22713	1	1	4	6	3
22714	4	1	1	6	4
22717	3	4	5	12	1
22720	4	5	5	14	2
22722	3	5	5	13	2
22724	3	5	5	13	2
22725	4	1	1	6	4
22727	3	4	5	12	1
22735	3	1	3	7	4
22736	3	1	1	5	4
22737	4	4	4	12	2
22739	3	1	1	5	4
22741	3	4	5	12	1
22744	3	1	3	7	4
22748	5	5	5	15	2
22749	5	5	5	15	2
22752	3	5	5	13	2
22753	5	5	5	15	2
22754	5	5	5	15	2
22755	4	5	5	14	2
22756	4	1	3	8	4
22765	5	5	3	13	2
22767	5	4	4	13	2
22774	4	5	3	12	1
22775	3	5	4	12	1
22778	1	1	3	5	3
22779	4	1	3	8	4
22780	4	1	1	6	4
22782	4	1	1	6	4
22783	1	1	4	6	3
22784	1	4	3	8	1
22791	5	5	4	14	2
22794	5	5	5	15	2
22795	4	1	3	8	4
22796	5	5	4	14	2
22802	5	5	5	15	2
22805	5	1	3	9	4
22815	5	5	5	15	2
22819	3	1	4	8	4
22824	5	5	5	15	2
22825	5	5	5	15	2
22826	3	1	4	8	4
22827	3	4	4	11	1
22829	5	4	3	12	2
22833	4	5	4	13	2
22836	1	1	3	5	3
22841	5	5	5	15	2
22842	1	1	1	3	3
22847	3	1	1	5	4
22851	1	1	3	5	3
22855	5	5	5	15	2
22856	3	1	1	5	4
22857	5	4	3	12	2
22861	5	5	5	15	2
22868	5	5	4	14	2
22872	5	1	4	10	4
22879	5	5	5	15	2
22881	1	1	1	3	3
22882	4	1	3	8	4
22883	5	5	5	15	2
22885	4	4	3	11	1
22889	4	5	4	13	2
22893	5	5	5	15	2
22897	1	1	1	3	3
22898	3	1	1	5	4
22902	1	1	3	5	3
22905	4	1	3	8	4
22910	5	5	3	13	2
22914	1	1	4	6	3
22915	3	5	4	12	1
22917	3	1	4	8	4
22918	4	5	5	14	2
22924	5	5	5	15	2
22925	1	1	1	3	3
22927	3	1	1	5	4
22930	4	4	5	13	2
22937	4	5	5	14	2
22938	3	5	3	11	1
22939	4	5	5	14	2
22941	5	5	4	14	2
22944	5	4	3	12	2
22948	4	5	5	14	2
22949	5	4	5	14	2
22951	4	5	4	13	2
22960	3	1	3	7	4
22963	5	4	3	12	2
22964	4	4	4	12	2
22965	4	4	4	12	2
22969	3	4	3	10	1
22973	4	5	5	14	2
22975	5	5	5	15	2
22984	4	1	1	6	4
22987	5	4	1	10	1
22997	1	1	3	5	3
22998	3	4	3	10	1
23000	3	4	5	12	1
23013	5	1	1	7	4
23019	4	1	1	6	4
23020	3	1	4	8	4
23023	1	1	5	7	3
23025	4	4	1	9	1
23029	3	1	3	7	4
23030	3	4	4	11	1
23031	5	5	4	14	2
23035	4	5	3	12	1
23040	4	5	5	14	2
23041	5	5	5	15	2
23042	4	5	5	14	2
23043	4	4	3	11	1
23045	1	4	1	6	1
23047	1	1	1	3	3
23049	1	1	3	5	3
23053	3	5	5	13	2
23056	1	1	1	3	3
23058	5	5	4	14	2
23060	5	5	5	15	2
23063	4	5	4	13	2
23066	1	1	1	3	3
23071	4	5	5	14	2
23072	1	1	1	3	3
23073	4	4	3	11	1
23074	5	5	5	15	2
23075	5	5	5	15	2
23076	3	4	5	12	1
23077	5	5	4	14	2
23085	1	4	1	6	1
23086	4	4	4	12	2
23088	4	5	4	13	2
23090	3	5	4	12	1
23096	4	4	5	13	2
23105	5	5	5	15	2
23109	3	5	5	13	2
23111	5	4	3	12	2
23112	4	5	3	12	1
23114	3	5	5	13	2
23121	5	5	4	14	2
23124	5	5	5	15	2
23125	5	4	1	10	1
23127	3	1	3	7	4
23128	3	1	1	5	4
23130	3	1	1	5	4
23131	1	1	3	5	3
23132	1	4	3	8	1
23136	4	1	3	8	4
23138	5	1	3	9	4
23142	1	1	4	6	3
23147	5	5	5	15	2
23149	5	5	5	15	2
23151	3	4	3	10	1
23152	4	4	4	12	2
23161	1	1	3	5	3
23162	5	5	5	15	2
23163	1	5	4	10	1
23164	3	1	1	5	4
23168	3	1	1	5	4
23172	1	1	3	5	3
23174	1	1	3	5	3
23177	4	1	4	9	4
23183	4	4	3	11	1
23184	1	1	3	5	3
23185	4	1	3	8	4
23186	5	5	4	14	2
23189	1	1	1	3	3
23191	4	5	5	14	2
23192	3	4	3	10	1
23196	3	4	4	11	1
23198	5	1	1	7	4
23199	1	4	3	8	1
23203	3	1	3	7	4
23204	5	5	4	14	2
23207	4	5	5	14	2
23216	5	1	3	9	4
23220	4	1	1	6	4
23225	1	4	1	6	1
23227	4	1	4	9	4
23228	3	1	3	7	4
23231	5	1	1	7	4
23236	3	5	4	12	1
23242	1	1	1	3	3
23245	5	4	3	12	2
23254	4	5	5	14	2
23256	5	5	5	15	2
23257	4	5	4	13	2
23258	3	1	5	9	4
23259	4	1	1	6	4
23262	1	1	3	5	3
23264	4	1	1	6	4
23267	1	1	1	3	3
23271	5	1	3	9	4
23272	4	4	3	11	1
23274	5	1	1	7	4
23275	5	4	3	12	2
23285	5	5	5	15	2
23286	5	5	5	15	2
23287	1	1	3	5	3
23288	3	1	1	5	4
23289	1	5	4	10	1
23291	3	1	3	7	4
23294	1	4	4	9	1
23296	4	5	4	13	2
23302	1	4	5	10	1
23305	4	1	3	8	4
23307	3	5	5	13	2
23308	3	1	3	7	4
23313	4	5	5	14	2
23315	3	4	3	10	1
23333	3	1	1	5	4
23334	3	4	3	10	1
23338	5	5	5	15	2
23340	5	5	5	15	2
23341	3	1	1	5	4
23347	4	5	4	13	2
23350	5	5	5	15	2
23356	3	4	4	11	1
23357	4	5	3	12	1
23361	3	4	4	11	1
23362	5	5	5	15	2
23368	4	4	3	11	1
23369	5	5	5	15	2
23370	3	5	5	13	2
23372	4	1	1	6	4
23373	5	5	4	14	2
23380	5	5	5	15	2
23385	4	1	4	9	4
23387	1	1	3	5	3
23388	1	5	5	11	1
23390	3	1	3	7	4
23394	5	5	4	14	2
23399	4	5	5	14	2
23400	3	4	4	11	1
23402	5	1	3	9	4
23413	4	5	4	13	2
23414	3	4	3	10	1
23417	4	4	5	13	2
23419	5	5	5	15	2
23421	1	1	1	3	3
23423	1	4	5	10	1
23425	5	1	1	7	4
23434	4	4	4	12	2
23436	3	5	5	13	2
23439	4	5	5	14	2
23443	5	5	5	15	2
23444	5	5	5	15	2
23451	5	1	1	7	4
23454	5	5	5	15	2
23456	3	4	3	10	1
23463	3	4	3	10	1
23465	4	4	4	12	2
23466	5	5	3	13	2
23469	4	4	3	11	1
23476	3	1	4	8	4
23477	4	5	4	13	2
23478	5	4	3	12	2
23485	5	1	1	7	4
23487	4	5	5	14	2
23488	3	1	4	8	4
23489	5	5	4	14	2
23490	4	4	5	13	2
23496	4	5	4	13	2
23498	5	5	5	15	2
23499	4	1	1	6	4
23500	3	5	3	11	1
23503	4	1	1	6	4
23507	3	4	4	11	1
23513	5	5	5	15	2
23517	4	5	4	13	2
23523	3	1	1	5	4
23529	4	5	4	13	2
23531	1	1	3	5	3
23532	1	4	4	9	1
23534	4	5	5	14	2
23537	4	4	3	11	1
23540	3	1	3	7	4
23544	3	1	3	7	4
23551	1	4	1	6	1
23554	3	1	1	5	4
23555	5	5	5	15	2
23556	5	5	4	14	2
23558	3	1	3	7	4
23561	5	4	3	12	2
23563	1	1	3	5	3
23564	1	1	3	5	3
